ha_x;ha_y;anz_vzae;anz_vzae_w;anz_besch;anz_ast;ht;widl;handel;finanz;freiedl;gewerbe;gesundheit;bau;sonstdl;inform;unterricht;verkehr;uebrige;anz_vzae_w_share;ht_share;widl_share;handel_share;finanz_share;freiedl_share;gewerbe_share;gesundheit_share;bau_share;sonstdl_share;inform_share;unterricht_share;verkehr_share;uebrige_share
2683950;1246550;506.0663777;204.0515741;626;120;0;414.9701353;65.1310199;33.3024895;326.7069374;1.5419063;21.2244789;3.629126;4.5858493;30.6379526;0;0;19.3066178;0.403211086710375;0;0.819991514128997;0.128700547536889;0.065806564054611;0.645581196057396;0.00304684596318717;0.0419401087194574;0.00717124503804;0.00906175454856739;0.0605413715474345;0;0;0.0381503665344175
2683950;1246650;399.909632;144.162497;464;51;0.5125695;336.0917944;12.543838;25.0039572;282.6206785;0.5125695;28.4671587;0;25.6133669;0;0;0.2828671;24.8651961;0.360487683877542;0.00128171331467205;0.840419353540352;0.031366681360653;0.0625240184262429;0.706711356479656;0.00128171331467205;0.0711839786344531;0;0.0640478869486194;0;0;0.000707327549439969;0.0621770372862637
2683950;1246950;5.1823561;3.0965376;9;4;0;1.4845186;0;0;0;0;1.4845186;0;0;0;0;0;3.6978375;0.597515404238624;0;0.286456308936393;0;0;0;0;0.286456308936393;0;0;0;0;0;0.713543691063607
2683950;1247050;72.5747738;37.4560477;107;26;0;35.2049451;12.0964625;0;21.259527;0;1.5812175;0;0;5.3216196;2.3089945;0;30.0069527;0.516102851429073;0;0.485085150895779;0.16667585535072;0;0.292932735258487;0;0.0217874258121353;0;0;0.0733260239248586;0.0318153867949086;0;0.41346257285889
2683950;1247150;520.3311941;220.12699;633;38;0;508.1715956;1.1294496;0;33.4656025;0.6702346;22.9555778;0;0;78.5726051;1.5655359;0;381.9721886;0.423051688032555;0;0.976631040695086;0.00217063595803356;0;0.0643159642924818;0.0012880922912171;0.0441172431333961;0;0;0.151004986806345;0.00300872966631927;0;0.734094347852208
2683950;1247250;200.022474;139.6069899;293;51;0;122.5197465;12.6165391;9.2881139;25.092862;0;52.5687706;0;2.5479914;0;35.57;0;62.338197;0.697956520125833;0;0.612529902514854;0.0630756076939634;0.0464353515595453;0.125450213159547;0;0.262814320554799;0;0.0127385255718815;0;0.177830017240963;0;0.311655964219301
2683950;1247350;19.3863162;9.1411382;26;5;0;9.0936999;0;9.0936999;0;0;0;0;1.1554092;0;0;0;9.1372071;0.471525281321884;0;0.469078282133869;0;0.469078282133869;0;0;0;0;0.0595992135937616;0;0;0;0.471322504272369
2683950;1247450;121.4643869;43.6623565;212;3;0;116.3820304;0;0;2.7920304;0;0;0;0;0;113.59;0;5.0823565;0.359466322716852;0;0.958157640854976;0;0;0.0229864116656567;0;0;0;0;0;0.935171229189319;0;0.0418423591450244
2683950;1247550;279.7714964;157.2360319;526;7;0;273.71683;4.1165887;0;0;0;10.0407663;0;0;0;263.6760637;0;1.93807770000001;0.562015909137483;0;0.978358530165119;0.01471411045432;0;0;0;0.0358891682290763;0;0;0;0.942469361936043;0;0.00692735938056057
2683950;1248050;175.1893431;86.6993431;215;4;0;174.58;0;0;0;0;0;0;0;0;174.58;0;0.60934309999999;0.494889366932046;0;0.996521802700909;0;0;0;0;0;0;0;0;0.996521802700909;0;0.00347819729909125
2683950;1248150;131.6650657;72.0417864;185;23;0;71.1026231;58.9;0;0;0;14.2776135;0;0;0;55.65;0;2.8374522;0.547159461144749;0;0.540026488590436;0.447347211554234;0;0;0;0.108438889420613;0;0;0;0.422663367113635;0;0.0215505319115183
2683950;1248250;3.1559308;1.2186862;4;4;0;3.1559308;0;0;3.1559308;0;0;0;0;0;0;0;0;0.386157453135538;0;1;0;0;1;0;0;0;0;0;0;0;0
2683950;1248350;38.3955433;17.6654433;60;12;0;36.2422898;0.6093431;0;2.7390126;0;0.6093431;0;0.9345673;2.0414705;20.4828671;0;10.9789396;0.460090984049183;0;0.943919181370198;0.0158701517839962;0;0.0713367324587383;0;0.0158701517839962;0;0.0243405150618093;0.0531694651134159;0.533469911858234;0;0.28594307193981
2683950;1248450;19.4002434;9.1844107;32;12;0;17.0835059;0;0;13.9299277;0;2.756393;0;0.1924249;0;0;0;2.5214978;0.473417292279951;0;0.880582039501628;0;0;0.718028501642407;0;0.142080330806571;0;0.00991868483464491;0;0;0;0.129972482716377
2683950;1248550;51.5875183;23.7403375;98;28;1.9248885;34.8346784;0;0;8.6901239;1.9248885;7.3100527;0;0;17.6699021;0;0;15.9925511;0.460195378307237;0.0373130664825953;0.675254006161409;0;0;0.168454001789034;0.0373130664825953;0.141701964756075;0;0;0.34252281719084;0;0;0.310008149781456
2683950;1248650;11.9608884;5.5289199;20;10;0;5.4486205;0;0;3.5086214;0;0.6;1.6755595;0;1;0;0;5.1767075;0.462249936217112;0;0.45553643824651;0;0;0.293341203651729;0;0.0501634978886685;0.140086542400981;0;0.0836058298144476;0;0;0.432802926244174
2683950;1248750;20.6657701;12.7922726;28;10;0;14.5757088;0.9182498;0.9686223;5.9655951;0;7.6414914;0;5.1718115;0;0;0;0;0.61900778621359;0;0.705306830060981;0.0444333695553886;0.0468708543312402;0.288670350591;0;0.369765625138741;0;0.250259800383631;0;0;0;0
2683950;1248850;29.4663707;9.8799324;39;16;0;28.4977484;0.9686223;3.9686223;16.520729;0;0;0;0;6.0901473;0;0;1.9182498;0.335295191273759;0;0.96712787231717;0.03287212768283;0.134683105035395;0.560663855355624;0;0;0;0;0.206681282944696;0;0;0.0650996289814544
2683950;1248950;8.322546;0.552424;12;7;0;5.458291;0;0;0.3399991;0;0;0;0;4.925867;0.1924249;0;2.864255;0.0663768034445229;0;0.65584389680754;0;0;0.0408527751003119;0;0;0;0;0.591870204141858;0.02312091756537;0;0.34415610319246
2683950;1249050;14.9215262;4.4107015;22;9;0;7.6250203;1.1225101;1.8052596;5.2104176;0;0.6093431;0;0;0;0;0;6.1739958;0.295593188048016;0;0.511008069670514;0.0752275661989589;0.120983576063419;0.349187980516363;0;0.040836513090732;0;0;0;0;0;0.413764364130527
2683950;1249350;16.7349504;2.867592;21;9;0;11.8728366;1.8868721;0;10.3732423;0;0.3399991;2.9752417;0;0;0;0;1.1595952;0.171353480677182;0;0.709463506984759;0.112750384966782;0;0.619854977281558;0;0.0203167079598874;0.177786108048459;0;0;0;0;0.0692918217433139
2683950;1249450;7.0022072;4.0751831;11;8;0;7.0022072;0;0;1.8600369;0;3.735184;0;0;1.4069863;0;0;0;0.581985505941612;0;1;0;0;0.265635798380831;0;0.533429516338791;0;0;0.200934685280378;0;0;0
2683950;1249650;17.8922203;10.956317;26;14;0;10.915938;0;0;4.1648375;0;0;0;0;6.5586756;0.1924249;0;6.9762823;0.612350888614981;0;0.610094097712401;0;0;0.232773654145092;0;0;0;0;0.366565774958628;0.0107546686086802;0;0.389905902287599
2683950;1250750;37.4233003;24.6086916;100;6;0;1.9747364;0;0;1.002862;0;0.6318753;0;35.4485639;0;0;0;0.3399991;0.657576734353384;0;0.0527675641691067;0;0;0.0267977968795018;0;0.0168845423822762;0;0.947232435830893;0;0;0;0.00908522490732866
2683950;1250850;13.5536387;2.2835342;20;11;0;12.837575;0;0;1.7121739;0;0.8724231;0;0;9.4274748;0;0.7160637;0.8255032;0.16848126547744;0;0.947168157876305;0;0;0.1263257740521;0;0.0643681832835045;0;0;0.695567810878713;0;0.0528318421236948;0.060906389661988
2683950;1250950;84.055831;47.8009366;109;5;0;83.1252992;0;0;0;0;81.4406132;0;0;0.9686223;0.7160637;0;0.930531799999997;0.56868079265078;0;0.988929598471283;0;0;0;0;0.968887134076397;0;0;0.0115235586689994;0.00851890572588593;0;0.0110704015287172
2683950;1251050;12.9066432;5.7659733;18;6;0;6.9424024;0;0;5.633781;0;0.3399991;5.1203474;0;0.9686223;0;0;0.843893399999999;0.446744611333178;0;0.537893725922477;0;0;0.436502420706881;0;0.0263429533714855;0.396721852510806;0;0.0750483518441108;0;0;0.0653844215667168
2683950;1251250;122.4518739;51.3087457;170;24;0;58.414013;0;0.876728;29.9481667;0;14.9493422;20.3471511;0;1.4069863;1.9634633;0;52.9600363;0.419011519104241;0;0.477036497193205;0;0.00715977609877965;0.244570913830662;0;0.122083408966108;0.166164473045275;0;0.0114901165265058;0.0160345712765773;0;0.432496740256092
2683950;1251350;174.336351;130.4603843;234;10;1.3404692;160.378287;3.6532218;0;0.9182498;1.3404692;156.0600372;6.4626896;0;3.4;0;0;2.50168339999999;0.748325771141097;0.00768898277560025;0.919936009214739;0.0209550204478009;0;0.00526711609330403;0.00768898277560025;0.895166362636556;0.0370702355700906;0;0.0195025304848786;0;0;0.014349751991769
2683950;1251450;6.720302;3.1695579;10;3;0;4.8334299;0;0;0.3399991;0;4.4934308;0;1.8868721;0;0;0;0;0.471639206095202;0;0.719228079333339;0;0;0.0505928305007721;0;0.668635248832567;0;0.280771920666661;0;0;0;0
2683950;1251950;802.2241013;372.3945489;882;7;0;802.2241013;0;782.6138415;0;0;19.6102598;0;0;0;0;0;0;0.464202643995034;0;1;0;0.975555135069837;0;0;0.0244448649301631;0;0;0;0;0;0
2683950;1252050;885.7254386;401.4727989;952;9;134.8085115;739.0366845;6;371.0778551;286.0124256;134.8085115;0;0;0;81.9464038;0;0;5.88024259999997;0.453270033131913;0.152201241632036;0.834385750135098;0.00677410824903454;0.418953593211159;0.322913188597223;0.152201241632036;0;0;0;0.092518968326716;0;0;0.00663889998383069
2683950;1252150;583.5739774;291.5223537;1287;13;0;394.2764971;131.5772047;0;288.486925;0;80.8595622;0;55.3070404;24.9300099;0;1.8868721;0.526363100000026;0.499546527072405;0;0.675623849535961;0.225467909460625;0;0.49434508078187;0;0.138559232130696;0;0.0947729723083434;0.0427195366233957;0;0.00323330404211406;0.000901964652956484
2683950;1252950;47.347564;6.2805412;54;6;0;29.8058989;5.6697226;0;0.1924249;9.7926456;0;0;2.0792969;28.7879708;0;0;0.8255032;0.132647609917165;0;0.629512827734918;0.11974687018745;0;0.00406409292777977;0.2068246974649;0;0;0.0439156046127315;0.608013768142327;0;0;0.0174349666648109
2683950;1253050;22.7542566;12.9719268;30;6;0;0;7.4972922;0;0;9.9385267;0;0;0;0;0;0.15;5.1684377;0.570087919286275;0;0;0.329489656893471;0;0;0.43677659414283;0;0;0;0;0;0.00659217317607291;0.227141575787627
2683950;1253450;47.79;33.04;75;3;0;47.79;0;0;0;0;21.98;0;0;0;25.81;0;0;0.691358024691358;0;1;0;0;0;0;0.459928855409081;0;0;0;0.540071144590919;0;0
2683950;1253550;4.3252361;0.9182498;5;4;0;1.3566138;0;0;0;0;0;1;0.9686223;1.3566138;0;1;0;0.212300503086988;0;0.313650808565109;0;0;0;0;0;0.231201251649592;0.223946688135707;0.313650808565109;0;0.231201251649592;0
2683950;1260650;16.7988594;3.3564968;21;7;0;3.627516;0.9686223;0;3.2875169;0;0.3399991;0;12.2027211;0;0;0;0;0.199805041525617;0;0.215938232092115;0.0576600039881279;0;0.195698816313684;0;0.0202394157784308;0;0.726401763919758;0;0;0;0
2683950;1260750;7.0615042;6.5100888;11;4;0;1.1607585;5.9007457;0;1.1607585;0;0;0;0;0;0;0;0;0.921912472982739;0;0.164378362898942;0.835621637101058;0;0.164378362898942;0;0;0;0;0;0;0;0
2683950;1260850;25.2709815;15.24719;34;3;0;15.9;0;0;0;0;0;0;0;0;0;0;25.2709815;0.603347756793696;0;0.629180152737637;0;0;0;0;0;0;0;0;0;0;1
2683950;1260950;10.768661;2.6693599;16;5;0;8.3930523;0;0;8.3930523;0;0;0;0;0;0;2.3756087;-1.77635683940025e-15;0.247882248312952;0;0.779396092048956;0;0;0.779396092048956;0;0;0;0;0;0;0.220603907951044;-1.64956148159948e-16
2683950;1261050;6.3442765;2.0873891;10;3;0;5.6282128;0;0;0.9686223;0;0;0;0.7160637;0;4.6595905;0;0;0.329019250658448;0;0.887132331007326;0;0;0.152676558154425;0;0;0;0.112867668992674;0;0.734455772852901;0;0
2684050;1231350;38.4863602;29.576184;51;5;0;37.494613;0;0;0;0;34.2602276;0.9917472;0;0;1.2343854;0;2;0.768484830633581;0;0.974231203084775;0;0;0;0;0.890191419036815;0.025768796915225;0;0;0.0320733213945236;0;0.0519664626534364
2684050;1237550;11.9763457;6.2663843;17;9;0;7.6649959;0;0;2.1674791;0;5.4975168;2.8707854;0;0;0;0;1.4405644;0.523230078437031;0;0.640011243162428;0;0;0.180980004610254;0;0.459031238552174;0.239704620416894;0;0;0;0;0.120284136420678
2684050;1237650;16.9776654;10.9143655;26;10;0;9.0149057;0;0;1;0;4.9641168;0.185827;0.4;0;2.42;0;8.0077216;0.642866097478868;0;0.530986180231824;0;0;0.0589009134318315;0;0.2923910139023;0.0109453800402969;0.0235603653727326;0;0.142540210505032;0;0.471662116747807
2684050;1239950;7.1528304;2.0894702;9;6;0;0;0;0;0;0;0;0;0;0;0;0;7.1528304;0.292117956550459;0;0;0;0;0;0;0;0;0;0;0;0;1
2684050;1240950;7.4137418;1;11;6;0;7.3137418;0.1;0;2.684686;0;0;0;0;0;4.6290558;0;0;0.134884654332041;0;0.986511534566796;0.0134884654332041;0;0.362122943100069;0;0;0;0;0;0.624388591466727;0;0
2684050;1241550;6.4235228;4.0862781;9;4;0;6.0835237;0;0;5.0835237;0;0;0;0;0;1;0;0.3399991;0.636142849839343;0;0.947069682698098;0;0;0.791391866780639;0;0;0;0;0;0.155677815917459;0;0.0529303173019017
2684050;1241650;3.2490133;1.2117687;5;5;0;2.280391;0.9686223;0;1.2117687;0;0;0;0;1.0686223;0;0;0;0.372965139908784;0;0.701871857526714;0.298128142473286;0;0.372965139908784;0;0;0;0;0.32890671761793;0;0;0
2684050;1241850;3.7637313;2.3538553;8;4;0;1.3354068;0;0;1.3354068;0;0;0.8696393;0;0;0;0;1.5586852;0.625404714730831;0;0.354809281948475;0;0;0.354809281948475;0;0;0.231057753777481;0;0;0;0;0.414132964274044
2684050;1245650;14.6621204;8.8503864;20;5;0;14.6621204;0;0.9686223;0;0;0;0;0;13.6934981;0;0;0;0.603622542889499;0;1;0;0.0660629072449848;0;0;0;0;0;0.933937092755015;0;0;0
2684050;1245750;69.595447;20.7465901;75;18;0;64.853453;4.691994;44.9814757;16.5715012;0;3.3004761;0;0;0;0;0;0.0499999999999972;0.298102691976388;0;0.931863445032546;0.0674181171650496;0.646327851015886;0.238111858093246;0;0.0474237359234146;0;0;0;0;0;0.000718437802403901
2684050;1245850;39.466314;9.303064;48;8;0;38.3466827;0;36.0863692;0;0;0.7999991;0;0;1.4;0.0603144;0;1.11963129999999;0.235721633390947;0;0.971630710179826;0;0.914358741482673;0;0;0.0202704285989312;0;0;0.0354732899555809;0.00152825014264063;0;0.0283692898201741
2684050;1245950;235.571422;93.9344753;286;72;0;223.7605056;0.9686223;67.9709717;145.1051375;0;3.1138589;0;10.232951;5.9195311;0;0;2.26034950000002;0.398751573949407;0;0.949862694295745;0.00411179884120239;0.288536576817879;0.615970885891244;0;0.013218321957576;0;0.0434388471790097;0.0251283922716228;0;0;0.00959517704146651
2684050;1246050;144.8064927;73.624464;186;63;0;96.9234179;21.0465302;7.2987339;23.7216446;4.4562852;45.0203869;2.9752417;0;18.4444618;0.05;0.9686223;20.8245861;0.50843344540172;0;0.669330608682024;0.145342448446719;0.0504033608156024;0.163816167063343;0.0307740703949803;0.310900333683726;0.0205463280307734;0;0.127373168537491;0.000345288384986898;0.00668908059258589;0.143809754049792
2684050;1246150;317.9439945;115.600135;414;65;0;208.4915596;4.21009;14.0125646;86.770387;0;26.6333382;3.659054;5.5295103;79.2100955;1.4268103;0;96.4921446;0.363586471201613;0;0.655749324430155;0.0132416088142215;0.0440724304984474;0.272910916705489;0;0.0837673887877131;0.0115084859701604;0.0173914601176718;0.249132227279732;0.00448761519224104;0;0.303487866634323
2684050;1246250;301.5910944;142.7651402;403;92;0.05;136.4397364;70.3592027;2.3094506;99.8969907;2.5247563;24.3149263;0;3.212279;0.9686223;8.1242433;0;89.8806232;0.473373195863173;0.000165787388714088;0.45239975229189;0.233293369752764;0.00765755568676367;0.331233224570971;0.00837145508232885;0.08062216276105;0;0.010651106944622;0.00321170723534468;0.0269379416396985;0;0.298021476326457
2684050;1246350;187.0640726;70.2595364;237;62;0;161.140331;14.5649422;12.0874034;112.8752562;0;17.0316557;0;1.2593549;17.5992814;0;0;11.6461788;0.375590755741945;0;0.861417848763333;0.0778607136985854;0.06461638107199;0.603404248775026;0;0.0910471768484313;0;0.0067322114957525;0.0940815687127299;0;0;0.0622576993974844
2684050;1246450;225.2488949;108.427774;272;40;0.6702346;193.0084853;21.659398;10.1647001;139.0663079;2.5951231;13.3525182;0;0.9182498;9.9602766;0.1924249;0;27.3398963;0.481368727904911;0.00297552891568038;0.856867623637784;0.0961576215928418;0.0451265259459437;0.617389523539012;0.0115211357691771;0.0592789509841009;0;0.00407660068835259;0.0442189809828896;0.000854276777186533;0;0.121376383720496
2684050;1246550;53.7990302;24.0520133;80;31;0;26.8652778;12.4348093;5.6953689;3.4789625;0;17.6909464;0;4.230838;0;0;0;10.2681051;0.447071503158806;0;0.499363607487482;0.231134450821383;0.105863783767611;0.0646658961521578;0;0.328833927567713;0;0.0786415291181215;0;0;0;0.190860412573013
2684050;1246650;32.7783806;11.4221386;39;7;0;30.8303066;0;0;12.4;0;0.3399991;0;0.970026;17.2648043;0;0;1.8035512;0.348465616388627;0;0.940568326917285;0;0;0.378298127394372;0;0.0103726631327235;0;0.0295934693003107;0.526713156170992;0;0;0.0550225840016025
2684050;1246850;98.0934559;61.0358811;120;15;0;97.208756;0;2.1641017;16.519914;0;0;0;0.8846999;78.5247403;0;0;0;0.622221742928725;0;0.990981050755293;0;0.0220616317382697;0.168409949964868;0;0;0;0.00901894924470695;0.800509469052155;0;0;0
2684050;1246950;99.0038951;47.2004357;139;40;0;76.460206;13.22921;0;29.7490312;0;9.8557663;0;0.970026;16.782709;10.4828251;0;17.9343275;0.476753320183258;0;0.772294927616439;0.133623126510706;0;0.300483442292363;0;0.0995492782384478;0;0.00979785693300465;0.16951564363249;0.10588295631613;0;0.181147696076859
2684050;1247050;99.0848417;79.1607553;158;24;0;80.944691;0;0;14.1069969;0;66.8376941;0;0;0;0;0;18.1401507;0.798918925860281;0;0.816923049088345;0;0;0.142372906470516;0;0.674550142617829;0;0;0;0;0;0.183076950911655
2684050;1247150;88.8838048;46.8573052;110;28;0;85.9565796;0;23.5105933;41.3516579;0;15.9175473;0;0.9182498;0.3311195;0;0;6.854637;0.527174835791908;0;0.967066832854572;0;0.264509303499123;0.465232760827988;0;0.179082649936246;0;0.0103309011362214;0.00372530744768478;0;0;0.0771190771527368
2684050;1247250;364.3053697;207.7012465;455;11;0;363.6351351;0;0;106.525177;0.6702346;194.1020444;0;0;61.1824105;0;0;1.82550320000001;0.570129522578926;0;0.998160239579911;0;0;0.292406277425232;0.00183976042008914;0.53280039369126;0;0;0.167942653577637;0;0;0.00501091488578192
2684050;1247450;98.3938403;55.2024249;181;3;0;98.3938403;0;0;0.7438403;0;0;0;0;0;97.65;0;0;0.561035373064913;0;1;0;0;0.00755982587662045;0;0;0;0;0;0.992440174123379;0;0
2684050;1247550;16.689008;9.5108981;25;10;0;8.9301425;4.4381603;0;7.2636715;2.3520829;0.6606381;0;0.9686223;1.0058329;0;0;0;0.569889959906544;0;0.535091270853247;0.265933139944567;0;0.435236863688962;0.14093605204096;0.0395852228005403;0;0.0580395371612261;0.0602691843637441;0;0;0
2684050;1247850;17.3010257;11.4206747;27;4;0;17.3010257;0;0;0;0;2.8610257;0;0;0;14.44;0;0;0.660115469338908;0;1;0;0;0;0;0.165367403621625;0;0;0;0.834632596378375;0;0
2684050;1247950;122.7389148;34.885117;163;7;0;122.3989157;0;0;7.6437402;0;1.1751755;0;0;0;113.58;0;0.339999099999986;0.284222139790338;0;0.997229899738367;0;0;0.0622764199313256;0;0.00957459581514892;0;0;0;0.925378883991893;0;0.00277010026163264
2684050;1248350;36.5581;10.6303172;50;12;0;14.8248114;0.1924249;0;3.4285263;0;0.3399991;0;21.5408637;0;10.7162869;0;0.339999100000007;0.290778711147461;0;0.405513727463955;0.00526353667176358;0;0.0937829455031853;0;0.00930023989211693;0;0.589222735864282;0;0.293130302176535;0;0.00930023989211713
2684050;1248450;19.2160458;13.4746188;30;8;0;12.1118476;0.8283846;0;9.996673;0.6702346;2.1151746;0;0;0;0;0;5.605579;0.701217042269956;0;0.630298643438912;0.0431090042468571;0;0.520225290054211;0.0348789031300082;0.110073353384701;0;0;0;0;0;0.291713449184223
2684050;1248550;20.9875921;12.1711882;38;16;0;16.2356794;1;0;5.4678852;0;6.3607072;0;0;3.3715378;0.2;0;4.5874619;0.57992303938478;0;0.773584664817266;0.047647200080661;0;0.260529420142485;0;0.303069888612901;0;0;0.160644336136112;0.0095294400161322;0;0.218579715011709
2684050;1248650;15.8358318;7.9969813;29;13;0;15.1671714;0;0;8.5329978;0;4.705867;0;0;0;0.6093431;0;1.9876239;0.504992816354617;0;0.957775479782502;0;0;0.53884114884322;0;0.297165760500184;0;0;0;0.0384787555018108;0;0.125514335154785
2684050;1248750;19.1180248;8.8588568;24;6;0;19.1180248;0;0;14.248431;0;4.0440906;0;0;0;0;0;0.8255032;0.463377199929147;0;1;0;0;0.745287818645366;0;0.211532867140124;0;0;0;0;0;0.0431793142145103
2684050;1248850;37.4289076;10.1121684;46;14;0;23.842331;0;22.5594639;1.2828671;5.8918775;0;0;0;0;0;0;7.6946991;0.270170011587514;0;0.637003122153637;0;0.602728354807769;0.0342747673458682;0.157415160574978;0;0;0;0;0;0;0.205581717271385
2684050;1248950;3.428439;0.9182498;4;3;0;3.428439;0;0;2.6029358;0;0;0;0;0;0;0;0.8255032;0.267833203390814;0;1;0;0;0.759218933164627;0;0;0;0;0;0;0;0.240781066835373
2684050;1249050;3.9940449;1.6999194;6;5;0;3.0254226;0.9686223;0;1.5905763;0;0.6093431;0;0;0;0;0;0.8255032;0.425613492727636;0;0.757483372307607;0.242516627692393;0;0.398236960230467;0;0.152562906841633;0;0;0;0;0;0.206683505235507
2684050;1249150;4.6262857;2.7511102;7;7;0;3.6262857;0;0;0.6093431;0;1.6769435;0;0;0;0;0;2.3399991;0.594669326194013;0;0.783843872850308;0;0;0.131713244601387;0;0.362481612408849;0;0;0;0;0;0.505805142989764
2684050;1249250;3.005405;2.2893413;5;5;0;2.3960619;0;0;1.0560628;0;0;0;0.6093431;0;1;0;0.3399991;0.761741362644968;0;0.797250919593199;0;0;0.351387849557713;0;0;0;0.2027490804068;0;0.332733857832805;0;0.113129212202682
2684050;1249350;9.0533421;3.3102305;12;7;0;9.0533421;0;0;6.2160975;0;0;0;0;2.8372446;0;0;0;0.365636299107707;0;1;0;0;0.686608042791181;0;0;0;0;0.313391957208819;0;0;0
2684050;1250650;376.0100354;247.4415034;619;5;0;369.5157904;0;0;6.3157904;0;0;0;0;0;363.2;0;6.49424499999998;0.658071540927814;0;0.982728532782133;0;0;0.0167968665870347;0;0;0;0;0;0.965931666195099;0;0.0172714672178667
2684050;1250750;34.4650405;12.673843;42;12;15.7832754;3.0584403;12.7281073;0;2.9521652;15.7832754;0;1.3676247;0;0.01;0;0;1.6238679;0.367730396254721;0.457950293138347;0.0887403657628083;0.369304869959459;0;0.085656803449861;0.457950293138347;0;0.0396815056694914;0;0.000290149085999188;0;0;0.0471163786968421
2684050;1250950;10.658739;8.9749267;12;5;0;8.9749267;0;0;0;0;8.6349276;0.6838123;1;0;0.3399991;0;0;0.842025187031974;0;0.842025187031974;0;0;0;0;0.810126563752054;0.064155084386624;0.0938197285814016;0;0.0318986232799208;0;0
2684050;1251350;3.7686583;0.6799982;6;5;0;3.7686583;0;0;3.0886601;0;0;0;0;0;0.3399991;0;0.3399991;0.180435090122126;0;1;0;0;0.819564909877873;0;0;0;0;0;0.0902175450610632;0;0.0902175450610632
2684050;1251550;7.8115951;2.5018851;14;3;0;0.7646716;0;0;0;0;0;0;0;0;0.5183217;0;7.2932734;0.320278389749105;0;0.0978893030438815;0;0;0;0;0;0;0;0;0.066352863066341;0;0.933647136933659
2684050;1251650;12.3233796;6.0621727;16;8;0;3.5600036;2.9402133;0.9990065;1.3383087;0;0;0;0;0;0;0;7.0458511;0.491924528560331;0;0.28888208556036;0.238588227859182;0.0810659520704856;0.108599162197357;0;0;0;0;0;0;0;0.571746657872975
2684050;1251950;137.1017588;30.1880084;149;3;0;128.3841577;0;0;118.6728174;0;0;0;0;0;0;0;18.4289414;0.220186879178096;0;0.936415103815576;0;0;0.865582020527661;0;0;0;0;0;0;0;0.134417979472339
2684050;1252050;1261.6856891;459.0639107;1365;4;0;1224.295221;0;1224.295221;0;0;0;0;0;0;0;0;37.3904680999999;0.363849661342727;0;0.970364672895139;0;0.970364672895139;0;0;0;0;0;0;0;0;0.0296353271048606
2684050;1252150;400.320802;102.6419738;447;50;0;297.2908054;61.2981239;33.1296533;88.8464665;1.98;2.1495894;0;24.0461009;140.5176598;1;7.8235807;39.5296275000001;0.256399300978619;0;0.742631419388493;0.15312250473559;0.0827577611117995;0.221938170727386;0.00494603325659804;0.00536966700021749;0;0.0600670781529859;0.351012635611177;0.00249799659424144;0.019543277943373;0.0987448748666327
2684050;1252250;429.1968061;195.2396743;467;11;0;378.1505139;51.0462922;143.6937498;152.0944094;0;0;0;0;82.3623547;0;0;0;0.454895450117843;0;0.881065535729764;0.118934464270236;0.334796875833508;0.354369853732236;0;0;0;0;0.191898806164019;0;0;0
2684050;1253050;11.3222547;2.3013311;14;9;0;1.2828671;0.4;0;0;1;0.2828671;6.2386379;0;1;0;1.684686;0.716063699999999;0.203257315877199;0;0.113304914435461;0.0353286523398913;0;0;0.0883216308497282;0.0249832835857331;0.551006673608924;0;0.0883216308497282;0;0.148794214989705;0.0632439137762905
2684050;1253150;14.0396337;9.0588171;28;3;0;0;2.7659491;0;0;0;0;0;11.2736846;0;0;0;0;0.645231727092709;0;0;0.197010061594413;0;0;0;0;0;0.802989938405587;0;0;0;0
2684050;1253250;11.7928487;5.6423385;16;3;0;10.2328916;0;0;10.2328916;0;0;0;0;0;0;0.7160637;0.843893400000001;0.478454243205885;0;0.867720078525217;0;0;0.867720078525217;0;0;0;0;0;0;0.0607201633986875;0.0715597580760958
2684050;1253350;8.2189173;3.0551857;10;6;0;3.0551857;2.7638556;0;0;0;3.0551857;1.6838123;0;0;0;0.7160637;0;0.371726054476786;0;0.371726054476786;0.336279767652608;0;0;0;0.371726054476786;0.204870330061601;0;0;0;0.0871238478090052;0
2684050;1253650;10.958045;1.185827;13;4;0;1.7160637;0;0;1.7160637;0;0;8.8036173;0;0;0;0.438364;0;0.108215197145111;0;0.156603089328434;0;0;0.156603089328434;0;0;0.803393059619668;0;0;0;0.0400038510518984;0
2684050;1254050;229.5172975;71.9729109;255;18;1.9248885;46.4506829;144.99167;0;43.7973745;1.9248885;0;32.3259393;0;2.6533084;0;3.8241168;0;0.313583819973307;0.00838668161819045;0.202384235985525;0.631724369271122;0;0.190823850651169;0.00838668161819045;0;0.140843150612646;0;0.0115603853343559;0;0.0166615625125161;0
2684050;1260850;4.5533535;3.3265096;9;3;0;3.6379822;0.6571497;0;3.6379822;0;0;0;0;0;0;0;0.2582216;0.730562562296119;0;0.798967661966065;0.1443221353229;0;0.798967661966065;0;0;0;0;0;0;0;0.0567102027110348
2684050;1265050;5.9172763;0.7553568;9;4;0;0;0;0;0;3.6454763;0;0;0;0;0;0;2.2718;0.127652785116693;0;0;0;0;0;0.616073361319971;0;0;0;0;0;0;0.383926638680029
